TNTkid2006,5,1,OnlyDucky,Round 1,1,SantiPingui58,Jugernugget,ShadowFlames,Shaxd,6
Veirra,5,3,Vexillologe,Round 1,1,Spleefer Bowl I,,,,
ShadowFlames,5,3,Felxon_,Round 1,1,,,,,
EatMarkers,5,3,LordPepsi,Round 1,1,,,,,
SheriffCy,5,4,Linutzii,Round 1,1,,,,,
Shaxd,5,4,WeirdWizard1,Round 1,1,,,,,
aalidscraft,5,3,bluecar63,Round 1,1,,,,,
BioBioDeath,5,4,Max9874,Round 1,1,,,,,
Jakubusso,5,4,Minetelligence,Round 1,1,,,,,
alfi3003,5,0,Neji,Round 1,1,,,,,
josher17,5,3,Dukz,Round 1,1,,,,,
Skefull,5,3,TNTkid2006,Round 2,2,,,,,
Cake_Squid,5,4,Veirra,Round 2,2,,,,,
ShadowFlames,5,1,SucroDaddy,Round 2,2,,,,,
Royboy111,5,4,Ultramegazord,Round 2,2,,,,,
Tucoz,5,3,lilalife,Round 2,2,,,,,
SantiPingui58,5,0,EatMarkers,Round 2,2,,,,,
SheriffCy,5,3,zeldabjorn,Round 2,2,,,,,
FloppehFeesh,5,4,MrPengi,Round 2,2,,,,,
Shaxd,5,1,Squatman99,Round 2,2,,,,,
aalidscraft,5,1,TerrySP,Round 2,2,,,,,
ItsSwinnex,5,3,Siegessch,Round 2,2,,,,,
Hoopdini,5,4,Jakubusso,Round 2,2,,,,,
Migga,5,2,josher17,Round 2,2,,,,,
Neil_,5,2,Carpy_,Round 2,2,,,,,
ShadowFlames,5,1,Royboy111,Eighth Finals,3,,,,,
SantiPingui58,5,2,Tucoz,Eighth Finals,3,,,,,
FloppehFeesh,5,3,SheriffCy,Eighth Finals,3,,,,,
Shaxd,5,2,aalidscraft,Eighth Finals,3,,,,,
Jugernugget,5,4,Hoopdini,Eighth Finals,3,,,,,
Neil_,5,3,Migga,Eighth Finals,3,,,,,
ShadowFlames,5,4,Skefull,Quarter Finals,4,,,,,
SantiPingui58,5,1,FloppehFeesh,Quarter Finals,4,,,,,
Shaxd,5,2,ItsSwinnex,Quarter Finals,4,,,,,
Jugernugget,5,3,Neil_,Quarter Finals,4,,,,,
SantiPingui58,5,2,ShadowFlames,Semifinals,5,,,,,
Jugernugget,5,3,Shaxd,Semifinals,5,,,,,
ShadowFlames,5,2,Shaxd,Finals,6,,,,,
SantiPingui58,5,4,Jugernugget,Finals,6,,,,,
