EatMarkers,5,3,JoostOriginalOriginal,Round 1,1,Jakubusso,Shaxd,MrPengi,ExodePendragon,5
Triffuny,5,1,Ezkimo,Round 1,1,Spleefer Bowl III,,,,
ExodePendragon,5,2,Yami,Round 1,1,,,,,
josher17,5,1,Porkeroni,Round 1,1,,,,,
MyNameIsHailey,5,3,SheriffCy,Round 1,1,,,,,
Jakubusso,5,1,EatMarkers,Eighth Finals,2,,,,,
Triffuny,5,3,Jasco,Eighth Finals,2,,,,,
ExodePendragon,5,4,ShadowFlames,Eighth Finals,2,,,,,
Preloa,5,0,josher17,Eighth Finals,2,,,,,
MrPengi,5,4,Siegessch,Eighth Finals,2,,,,,
Sanne_Chan,5,1,MyNameIsHailey,Eighth Finals,2,,,,,
Shaxd,5,1,WeatherManScott,Eighth Finals,2,,,,,
Jakubusso,5,3,Triffuny,Quarter Finals,3,,,,,
MrPengi,5,4,Preloa,Quarter Finals,3,,,,,
Shaxd,5,2,Sanne_Chan,Quarter Finals,3,,,,,
Jakubusso,5,1,ExodePendragon,Semifinals,4,,,,,
Shaxd,5,2,MrPengi,Semifinals,4,,,,,
Jakubusso,5,0,Shaxd,Final,5,,,,,
