Siegeesch,5,2,iRomey,Round 1,1,Jugernugget,Morgan_Ladimore,Jakubusso,Migga,14
Jakubusso,5,2,lettuceken,Round 1,1,Sp00ky Spleef Tournament,,,,
Harambe_god,5,0,axitor,Round 1,1,,,,,
Skefull,5,4,ShadowFlames,Round 1,1,,,,,
Jugernugget,5,1,KuerbiskuchenPvP,Round 1,1,,,,,
SheriffCy,5,1,E93,Round 1,1,,,,,
Nost,5,2,Squatman99,Round 1,1,,,,,
Triffuny,5,0,MisterCreeper,Round 1,1,,,,,
Cake_Squid,5,1,kilianv,Round 1,1,,,,,
ChinaTay,5,4,Scrattyaa,Round 1,1,,,,,
SucroDaddy,5,1,Tytydidi,Round 1,1,,,,,
alfi3003,5,4,zeldabjorn,Round 1,1,,,,,
Migga,5,2,JoelSpanish,Round 1,1,,,,,
Morgan_Ladimore,5,2,DeutschSkinken,Round 1,1,,,,,
iRomey,5,3,lettuceken,Loser´s Bracket: Round 1,2,,,,,
JoelSpanish,5,4,DeutschSkinken,Loser´s Bracket: Round 1,2,,,,,
Siegeesch,5,3,Jakubusso,Round 2,3,,,,,
Neji,5,1,Harambe_god,Round 2,3,,,,,
Jugernugget,5,4,Skefull,Round 2,3,,,,,
Ultramegazord,5,4,SheriffCy,Round 2,3,,,,,
Nost,5,1,Triffuny,Round 2,3,,,,,
Cake_Squid,5,2,ChinaTay,Round 2,3,,,,,
alfi3003,5,2,SucroDaddy,Round 2,3,,,,,
Morgan_Ladimore,5,4,Migga,Round 2,3,,,,,
Migga,5,4,iRomey,Loser´s Bracket: Round 2,4,,,,,
ShadowFlames,5,1,ChinaTay,Loser´s Bracket: Round 2,4,,,,,
Squatman99,5,1,SheriffCy,Loser´s Bracket: Round 2,4,,,,,
Jakubusso,5,2,JoelSpanish,Loser´s Bracket: Round 2,4,,,,,
Migga,5,2,SucroDaddy,Loser´s Bracket: Round 3,5,,,,,
ShadowFlames,5,0,Triffuny,Loser´s Bracket: Round 3,5,,,,,
Squatman99,5,3,Skefull,Loser´s Bracket: Round 3,5,,,,,
Neji,5,4,Siegeesch,Round 3,6,,,,,
Jugernugget,5,4,Ultramegazord,Round 3,6,,,,,
Nost,5,4,Cake_Squid,Round 3,6,,,,,
Morgan_Ladimore,5,1,alfi3003,Round 3,6,,,,,
Migga,5,2,Ultramegazord,Loser´s Bracket: Round 4,7,,,,,
ShadowFlames,5,4,Siegessch,Loser´s Bracket: Round 4,7,,,,,
alfi3003,5,4,Squatman99,Loser´s Bracket: Round 4,7,,,,,
Jakubusso,5,3,Cake_Squid,Loser´s Bracket: Round 4,7,,,,,
Migga,5,3,ShadowFlames,Loser´s Bracket: Round 5,8,,,,,
Jakubusso,5,4,alfi3003,Loser´s Bracket: Round 5,8,,,,,
Jugernugget,5,4,Neji,Semifinals,9,,,,,
Morgan_Ladimore,5,3,Nost,Semifinals,9,,,,,
Jakubusso,5,3,Neji,Loser´s Bracket: Round 6,10,,,,,
Jakubusso,5,3,Migga,Loser´s Bracket: Semifinal,11,,,,,
Jugernugget,5,2,Morgan_Ladimore,Final,12,,,,,
Morgan_Ladimore,5,3,Jakubusso,Loser´s Bracket: Final,13,,,,,
Jugernugget,5,4,Morgan_Ladimore,Grand Final,14,,,,,
