Jasco,5,4,ItsSwinnex,Round 1,1,Migga,Drummerocking,Skefull,alfi3003,17
NexByte,5,1,Crumblecrunch,Round 1,1,August Tournament 2016,,,,
GalaxyPuffz,5,1,iRomey,Round 1,1,,,,,
Preloa,5,2,TerrySP,Round 1,1,,,,,
Neji,5,1,Yami_Panda,Round 1,1,,,,,
Squatman99,5,3,blazerdx,Round 1,1,,,,,
Ordinarily,5,2,MoomootheKitty,Round 1,1,,,,,
Skefull,5,0,Triffuny,Round 1,1,,,,,
Migga,5,2,Cake_Squid,Round 1,1,,,,,
Wezaz,5,3,scrattyaa,Round 1,1,,,,,
Morgan_Ladimore,5,1,finnyfoo,Round 1,1,,,,,
Juggernugget,5,2,Onespoone,Round 1,1,,,,,
alfi3003,5,2,Siegessch,Round 1,1,,,,,
SantiPingui58,5,0,tomandkitty,Round 1,1,,,,,
MC2KPRO,5,1,ExodePendragon,Round 1,1,,,,,
Tucoz,5,2,epicmax2000,Round 1,1,,,,,
Ethan2098,5,3,Hoopdini,Round 1,1,,,,,
Siegessch,5,1,tomandkitty,Loser´s Bracket: Round 1,2,,,,,
NexByte,5,3,Felxon_,Round 2,3,,,,,
Vexillologe,5,4,Preloa,Round 2,3,,,,,
Squatman99,5,4,Neji,Round 2,3,,,,,
Ordinarily,5,1,Chris75S,Round 2,3,,,,,
Skefull,5,2,Foofa,Round 2,3,,,,,
Migga,5,1,Fr0sti,Round 2,3,,,,,
Morgan_Ladimore,5,0,iMin,Round 2,3,,,,,
alfi3003,5,4,SantiPingui58,Round 2,3,,,,,
MC2KPRO,5,0,Dawthon,Round 2,3,,,,,
Tucoz,5,3,Neil_,Round 2,3,,,,,
Ethan2098,5,1,Carpy,Round 2,3,,,,,
ItsSwinnex,5,4,Carpy,Loser´s Bracket: Round 2,4,,,,,
iRomey,5,4,Dawthon,Loser´s Bracket: Round 2,4,,,,,
iMin,5,4,MoomootheKitty,Loser´s Bracket: Round 2,4,,,,,
Neji,5,0,Onespoone,Loser´s Bracket: Round 2,4,,,,,
Preloa,5,4,Siegessch,Loser´s Bracket: Round 2,4,,,,,
Felxon_,5,4,epicmax2000,Loser´s Bracket: Round 2,4,,,,,
iRomey,5,4,TerrySP,Loser´s Bracket: Round 3,5,,,,,
blazerdxr,5,4,iMin,Loser´s Bracket: Round 3,5,,,,,
Cake_Squid,5,2,Triffuny,Loser´s Bracket: Round 3,5,,,,,
Fr0sti,5,3,scrattyaa,Loser´s Bracket: Round 3,5,,,,,
Preloa,5,4,ExodePendragon,Loser´s Bracket: Round 3,5,,,,,
Felxon_,5,2,Hoopdini,Loser´s Bracket: Round 3,5,,,,,
NexByte,5,3,Jasco,Round 3,6,,,,,
GalaxyPuffz,5,4,Vexillologe,Round 3,6,,,,,
Squatman99,5,3,Ordinarily,Round 3,6,,,,,
Skefull,5,4,Migga,Round 3,6,,,,,
Drummerocking,5,4,Wezaz,Round 3,6,,,,,
Jugernugget,5,0,Morgan_Ladimore,Round 3,6,,,,,
Migga,5,1,ItsSwinnex,Loser´s Bracket: Round 4,7,,,,,
Ordinarily,5,0,iRomey,Loser´s Bracket: Round 4,7,,,,,
Vexillologe,5,3,blazerdxr,Loser´s Bracket: Round 4,7,,,,,
Fr0sti,7,6,Tucoz,Loser´s Bracket: Round 4,7,,,,,
Felxon_,5,0,Wezaz,Loser´s Bracket: Round 4,7,,,,,
Migga,5,1,Ordinarily,Loser´s Bracket: Round 5,8,,,,,
Jasco,5,2,Vexillologe,Loser´s Bracket: Round 5,8,,,,,
Fr0sti,5,2,Neji,Loser´s Bracket: Round 5,8,,,,,
Morgan_Ladimore,5,2,Felxon_,Loser´s Bracket: Round 5,8,,,,,
Skefull,5,1,Squatman99,Round 4,9,,,,,
Squatman99,5,2,Morgan_Ladimore,Loser´s Bracket: Round 6,10,,,,,
Migga,5,1,Jasco,Loser´s Bracket: Round 7,11,,,,,
Fr0sti,5,3,Squatman99,Loser´s Bracket: Round 7,11,,,,,
Skefull,5,4,GalaxyPuffz,Round 5,12,,,,,
Drummerocking,5,4,alfi3003,Round 5,12,,,,,
Migga,5,3,GalaxyPuffz,Loser´s Bracket: Round 8,13,,,,,
alfi3003,5,3,Fr0sti,Loser´s Bracket: Round 8,13,,,,,
Migga,5,4,alfi3003,Loser´s Bracket: Round 9,14,,,,,
Drummerocking,5,4,Skefull,Semifinal,15,,,,,
Migga,5,3,Skefull,Loser´s Bracket: Round 10,16,,,,,
Migga,5,4,Drummerocking,Finals,17,,,,,
Migga,5,3,Drummerocking,Finals,17,,,,,
