taddio,5,1,vegietarian18,Round 1,1,Eteto,Squatman99,Azur0n,Morgan_Ladimore,16
edmicester,5,2,Steamed_Larva,Round 1,1,Spleef World Cup 2013,,,,
Pajaking,5,4,ZShadow4899,Round 1,1,,,,,
Azur0n,5,4,epoz,Round 1,1,,,,,
Yvsen,5,0,blockyspheres,Round 1,1,,,,,
bigboynow,5,0,David00143,Round 1,1,,,,,
Drummerocking,5,2,Jayronimo,Round 1,1,,,,,
Eteto,5,2,collectics,Round 1,1,,,,,
Immensible,5,4,alfi3003,Round 1,1,,,,,
fight2build,5,4,Liamfire12,Round 1,1,,,,,
Preloa,5,4,WorldBuilder_,Round 1,1,,,,,
Ridnell,5,1,danster815,Round 1,1,,,,,
PenguinShade,5,4,EpicsauceXT,Round 1,1,,,,,
SwingSets,5,2,masternoj,Round 1,1,,,,,
Ninja__k,5,2,darkcrafterwiebe,Round 1,1,,,,,
Squatman99,5,0,Basilio_Bazan,Round 1,1,,,,,
Favillarsh,6,3,Revymusicman,Round 1,1,,,,,
Parbreaker,5,2,Ultramegazord,Round 1,1,,,,,
RedzoneX,5,2,_LastChaos_,Round 1,1,,,,,
ForeverFearless,5,3,FabriSa,Round 1,1,,,,,
Carpy_,5,1,QLB1111,Round 1,1,,,,,
SucroDaddy,5,0,Ur4nium,Round 1,1,,,,,
Puddinger,5,0,scrattyaa,Round 1,1,,,,,
Basilio_Bazan,5,1,Revymusicman,Loser´s Bracket: Round 1,2,,,,,
Ultramegazord,5,3,_LastChaos_,Loser´s Bracket: Round 1,2,,,,,
Jayronimo,5,3,collectics,Loser´s Bracket: Round 1,2,,,,,
alfi3003,5,1,Siegessch,Loser´s Bracket: Round 1,2,,,,,
Liamfire12,5,3,zynxed,Loser´s Bracket: Round 1,2,,,,,
WorldBuilder_,5,1,danster815,Loser´s Bracket: Round 1,2,,,,,
vegietarian18,5,3,JFMULI,Loser´s Bracket: Round 1,2,,,,,
ZShadow4899,5,0,Steamed_Larva,Loser´s Bracket: Round 1,2,,,,,
Super_Tofu,5,2,David00143,Loser´s Bracket: Round 1,2,,,,,
knusper77,5,1,taddio,Round 2,3,,,,,
edmicester,5,4,Pajaking,Round 2,3,,,,,
Azur0n,5,2,Yvsen,Round 2,3,,,,,
bigboynow,5,1,Jecth,Round 2,3,,,,,
Eteto,5,4,Drummerocking,Round 2,3,,,,,
fight2build,5,2,blue_blood_3,Round 2,3,,,,,
Ridnell,5,1,Preloa,Round 2,3,,,,,
SwingSets,5,4,PenguinShade,Round 2,3,,,,,
Ninja__k,5,1,Shoben,Round 2,3,,,,,
Squatman99,5,3,Favillarsh,Round 2,3,,,,,
Parbreaker,5,3,RedzoneX,Round 2,3,,,,,
Ethan2098,5,1,ForeverFearless,Round 2,3,,,,,
kevin_Ma,5,1,Carpy_,Round 2,3,,,,,
Puddinger,5,2,SucroDaddy,Round 2,3,,,,,
Morgan_Ladimore,5,3,FloppehFeesh,Round 2,3,,,,,
Drummerocking,5,4,FaBriSa,Loser´s Bracket: Round 2,4,,,,,
bob_the_builder0,5,2,QLB1111,Loser´s Bracket: Round 2,4,,,,,
masternoj,5,4,taddio,Loser´s Bracket: Round 2,4,,,,,
darkcrafterwiebe,5,4,Pajaking,Loser´s Bracket: Round 2,4,,,,,
Yvsen,5,4,Basilio_Bazan,Loser´s Bracket: Round 2,4,,,,,
Ultramegazord,5,1,Jecth,Loser´s Bracket: Round 2,4,,,,,
Jayronimo,5,4,ForeverFearless,Loser´s Bracket: Round 2,4,,,,,
alfi3003,5,0,Carpy_,Loser´s Bracket: Round 2,4,,,,,
Liamfire12,5,4,SucroDaddy,Loser´s Bracket: Round 2,4,,,,,
WorldBuilder_,5,2,FloppehFeesh,Loser´s Bracket: Round 2,4,,,,,
PenguinShade,5,2,vegietarian18,Loser´s Bracket: Round 2,4,,,,,
Shoben,5,2,ZShadow4899,Loser´s Bracket: Round 2,4,,,,,
epoz,5,3,Favillarsh,Loser´s Bracket: Round 2,4,,,,,
Drummerocking,5,3,bob_the_builder0,Loser´s Bracket: Round 3,5,,,,,
Preloa,5,0,blue_blood_3,Loser´s Bracket: Round 3,5,,,,,
masternoj,5,3,darkcrafterwiebe,Loser´s Bracket: Round 3,5,,,,,
alfi3003,5,4,Jayronimo,Loser´s Bracket: Round 3,5,,,,,
WorldBuilder_,5,4,Liamfire12,Loser´s Bracket: Round 3,5,,,,,
PenguinShade,5,4,Shoben,Loser´s Bracket: Round 3,5,,,,,
Super_Tofu,5,2,epoz,Loser´s Bracket: Round 3,5,,,,,
knusper77,5,2,edmicester,Round 3,6,,,,,
Azur0n,5,1,bigboynow,Round 3,6,,,,,
Eteto,5,4,Immensible,Round 3,6,,,,,
fight2build,5,2,Ridnell,Round 3,6,,,,,
SwingSets,5,2,Ninja__k,Round 3,6,,,,,
Squatman99,5,3,Parbreaker,Round 3,6,,,,,
Ethan2098,5,4,kevin_Ma,Round 3,6,,,,,
Morgan_Ladimore,5,2,Puddinger,Round 3,6,,,,,
Parbreaker,5,1,Drummerocking,Loser´s Bracket: Round 4,6,,,,,
Ninja__k,5,2,Preloa,Loser´s Bracket: Round 4,6,,,,,
Puddinger,5,3,masternoj,Loser´s Bracket: Round 4,6,,,,,
kevin_Ma,5,3,Ultramegazord,Loser´s Bracket: Round 4,6,,,,,
bigboynow,5,2,alfi3003,Loser´s Bracket: Round 4,6,,,,,
edmicester,5,4,WorldBuilder_,Loser´s Bracket: Round 4,6,,,,,
Super_Tofu,5,2,Immensible,Loser´s Bracket: Round 4,6,,,,,
Ninja__k,5,1,Parbreaker,Loser´s Bracket: Round 5,7,,,,,
kevin_Ma,5,3,Puddinger,Loser´s Bracket: Round 5,7,,,,,
edmicester,5,2,bigboynow,Loser´s Bracket: Round 5,7,,,,,
Azur0n,5,3,knusper77,Round 4,8,,,,,
Eteto,5,3,fight2build,Round 4,8,,,,,
Squatman99,5,4,SwingSets,Round 4,8,,,,,
Morgan_Ladimore,5,2,Ethan2098,Round 4,8,,,,,
knusper77,4,0,Ninja__k,Loser´s Bracket: Round 6,9,,,,,
kevin_Ma,5,0,fight2build,Loser´s Bracket: Round 6,9,,,,,
edmicester,5,1,SwingSets,Loser´s Bracket: Round 6,9,,,,,
Ridnell,5,3,Ethan2098,Loser´s Bracket: Round 6,9,,,,,
knusper77,5,3,kevin_Ma,Loser´s Bracket: Round 7,10,,,,,
Ridnell,5,1,edmicester,Loser´s Bracket: Round 7,10,,,,,
Azur0n,5,1,Eteto,Round 5,11,,,,,
Squatman99,5,3,Morgan_Ladimore,Round 5,11,,,,,
Morgan_Ladimore,5,3,knusper77,Loser´s Bracket: Round 8,12,,,,,
Eteto,5,3,Ridnell,Loser´s Bracket: Round 8,12,,,,,
"Eteto ",5,3,Morgan_Ladimore,Loser´s Bracket: Round 9,13,,,,,
Squatman99,5,4,Azur0n,Semifinals,14,,,,,
Eteto,5,4,Azur0n,Loser´s Bracket: Round 10,15,,,,,
Eteto,5,4,Squatman99,Finals,16,,,,,
Eteto,5,3,Squatman99,Finals,16,,,,,
