epoz,5,0,Hoopdini,Round of Sixteen,1,SantiPingui58,Migga,epoz,Jugernugget,5
Siegessch,5,1,Katsuyori,Round of Sixteen,1,Christmas Cup II,,,,
Jecth,5,4,NexByte,Round of Sixteen,1,,,,,
Morgan_Ladimore,5,4,Yami_Panda,Round of Sixteen,1,,,,,
Migga,5,1,Ethan2098,Round of Sixteen,1,,,,,
MrPengi,5,3,Max9874,Round of Sixteen,1,,,,,
Drizzeh,5,2,Neji,Round of Sixteen,1,,,,,
SantiPingui58,5,2,Shaxd,Round of Sixteen,1,,,,,
Xtremepowerdragon,5,4,ShadowFlames,Round of Sixteen,1,,,,,
Jugernugget,5,1,Jakubusso,Round of Sixteen,1,,,,,
epoz,5,3,Siegessch,Eighth Finals,2,,,,,
Jecth,5,2,Morgan_Ladimore,Eighth Finals,2,,,,,
Migga,5,0,MrPengi,Eighth Finals,2,,,,,
Spleefer,5,4,Drizzeh,Eighth Finals,2,,,,,
SantiPingui58,5,0,Xtremepowerdragon,Eighth Finals,2,,,,,
ExodePendragon,5,4,Sanne_Chan,Eighth Finals,2,,,,,
SheriffCy,5,1,Carpy_,Eighth Finals,2,,,,,
Jugernugget,5,4,aalidscraft,Eighth Finals,2,,,,,
epoz,5,0,Jecth,Quarter Finals,3,,,,,
Migga,5,1,Spleefer,Quarter Finals,3,,,,,
SantiPingui58,5,0,ExodePendragon,Quarter Finals,3,,,,,
Jugernugget,5,3,SheriffCy,Quarter Finals,3,,,,,
Migga,5,2,epoz,Semifinals,4,,,,,
SantiPingui58,5,3,Jugernugget,Semifinals,4,,,,,
SantiPingui58,5,1,Migga,Final,5,,,,,
