iMincraft,5,4,MainStarr,Round 1,1,Drummerocking,Migga,Jugernugget,Hoopdini,6
Morgan_Ladimore,5,2,Jasco,Round 1,1,Backtember Tournament,,,,
Ultramegazord,5,2,Triffuny,Round 1,1,,,,,
aalidscraft,5,3,Squatman99,Round 1,1,,,,,
Skefull,5,2,Jaydia,Round 1,1,,,,,
RaidIsGreat,5,2,JoelSpanish,Round 1,1,,,,,
TerrySP,5,4,Tucoz,Round 1,1,,,,,
Neji,5,4,Felxon_,Round 1,1,,,,,
Neil_,5,4,Spleefer,Round 1,1,,,,,
ExodePendragon,5,4,Austynne,Round 1,1,,,,,
Migga,5,1,iRomey,Round 1,1,,,,,
Siegessch,5,3,Max9874,Round 1,1,,,,,
Shaxd,5,3,SantiPingui58,Round 1,1,,,,,
Morgan_Ladimore,5,4,Vexillologe,Round 2,2,,,,,
Jakubusso,5,1,Ultramegazord,Round 2,2,,,,,
Jugernugget,5,2,aalidscraft,Round 2,2,,,,,
Skefull,5,2,kendra,Round 2,2,,,,,
RaidIsGreat,5,4,zeldabjorn,Round 2,2,,,,,
Drummerocking,5,3,TerrySP,Round 2,2,,,,,
Wezaz,5,3,Spleeef,Round 2,2,,,,,
MrPengi,5,4,Neji,Round 2,2,,,,,
Neil_,5,4,Sanne_Chan,Round 2,2,,,,,
Hoopdini,5,1,lilalife,Round 2,2,,,,,
Preloa,5,2,ExodePendragon,Round 2,2,,,,,
Migga,5,3,SheriffCy,Round 2,2,,,,,
Siegessch,5,4,josher17,Round 2,2,,,,,
Shaxd,5,3,SucroDaddy,Round 2,2,,,,,
Jugernugget,5,3,Jakubusso,Eighth Finals,3,,,,,
Skefull,5,3,RaidIsGreat,Eighth Finals,3,,,,,
Drummerocking,5,4,Wezaz,Eighth Finals,3,,,,,
Neil_,5,4,MrPengi,Eighth Finals,3,,,,,
Hoopdini,5,2,Preloa,Eighth Finals,3,,,,,
Migga,5,2,ShadowFlames,Eighth Finals,3,,,,,
Siegessch,5,4,Shaxd,Eighth Finals,3,,,,,
Jugernugget,5,4,Morgan_Ladimore,Quarter Finals,4,,,,,
Drummerocking,5,4,Skefull,Quarter Finals,4,,,,,
Hoopdini,5,2,Neil_,Quarter Finals,4,,,,,
Migga,5,4,Siegessch,Quarter Finals,4,,,,,
Drummerocking,5,2,Jugernugget,Semifinals,5,,,,,
Migga,5,4,Hoopdini,Semifinals,5,,,,,
Jugernugget,5,1,Hoopdini,Finals,6,,,,,
Drummerocking,5,4,Migga,Finals,6,,,,,
