NexByte,5,1,Sanne_Chan,Group Stage: Round 1,1,SantiPingui58,Shaxd,Captain_Fight,ExodePendragon,7
ShadowFlames,5,0,josher17,Group Stage: Round 1,1,Airpril Cup,,,,
Jakubusso,5,3,EatMarkers,Group Stage: Round 1,1,,,,,
Oskiss,5,1,Taterz,Group Stage: Round 1,1,,,,,
NexByte,5,1,JoostOriginal,Group Stage: Round 2,2,,,,,
Siegessch,5,4,ShadowFlames,Group Stage: Round 2,2,,,,,
MrPengi,5,4,EatMarkers,Group Stage: Round 2,2,,,,,
Captain_Fight,5,1,Jasco,Group Stage: Round 2,2,,,,,
Oskiss,5,2,xYami_,Group Stage: Round 2,2,,,,,
Tucoz,5,2,ExodePendragon,Group Stage: Round 2,2,,,,,
JoostOriginal,5,1,Sanne_Chan,Group Stage: Round 3,3,,,,,
Siegessch,5,2,josher17,Group Stage: Round 3,3,,,,,
Jakubusso,5,2,MrPengi,Group Stage: Round 3,3,,,,,
Triffuny,5,4,Jasco,Group Stage: Round 3,3,,,,,
SantiPingui58,5,1,JoostOriginal,Eighth Finals,4,,,,,
Jakubusso,5,1,Triffuny,Eighth Finals,4,,,,,
ExodePendragon,5,4,Oskiss,Eighth Finals,4,,,,,
Shaxd,5,4,NexByte,Eighth Finals,4,,,,,
ShadowFlames,5,1,sheriffCy,Eighth Finals,4,,,,,
Captain_Fight,5,1,MrPengi,Eighth Finals,4,,,,,
Tucoz,5,2,xYami_,Eighth Finals,4,,,,,
ExodePendragon,5,4,Jakubusso,Eighth Finals,4,,,,,
SantiPingui58,5,1,Siegessch,Quarter Finals,5,,,,,
ExodePendragon,5,4,Jakubusso,Quarter Finals,5,,,,,
Shaxd,5,2,ShadowFlames,Quarter Finals,5,,,,,
Captain_Fight,5,4,Tucoz,Quarter Finals,5,,,,,
SantiPingui58,5,0,ExodePendragon,Semifinals,6,,,,,
Shaxd,5,1,Captain_Fight,Semifinals,6,,,,,
SantiPingui58,5,2,Shaxd,Final,7,,,,,
