Jakubusso,5,4,Szaw,Round 1,1,SantiPingui58,Drummerocking,ShadowFlames,Shaxd,13
aalidscraft,5,0,Pedry,Round 1,1,Spleef Thanksgiving Tourney,,,,
SantiPingui58,5,2,Yami_Panda,Round 1,1,,,,,
Ninja__k,5,1,R0kstar,Round 1,1,,,,,
MrPengi,5,4,Sprix,Round 1,1,,,,,
Neil_,5,4,epoz,Round 1,1,,,,,
Hoopdini,5,4,SheriffCy,Round 1,1,,,,,
Drummerocking,5,0,Katsuyori,Round 1,1,,,,,
Shaxd,5,2,Sanne_Chan,Round 1,1,,,,,
ExodePendragon,5,1,Siegessch,Round 1,1,,,,,
Jecth,5,2,RaidIsGreat,Round 1,1,,,,,
ShadowFlames,5,2,Neji,Round 1,1,,,,,
Yami_Panda,5,0,R0kstar,Loser´s Bracket: Round 1,2,,,,,
epoz,5,1,Sprix,Loser´s Bracket: Round 1,2,,,,,
SheriffCy,5,1,Katsuyori,Loser´s Bracket: Round 1,2,,,,,
Sanne_Chan,5,3,Siegessch,Loser´s Bracket: Round 1,2,,,,,
Skefull,5,2,RaidIsGreat,Loser´s Bracket: Round 1,2,,,,,
Morgan_Ladimore,5,3,Jakubusso,Round 2,3,,,,,
aalidscraft,5,2,Max9874,Round 2,3,,,,,
SantiPingui58,5,3,Ninja__k,Round 2,3,,,,,
MrPengi,5,1,Neil_,Round 2,3,,,,,
Shaxd,5,3,ExodePendragon,Round 2,3,,,,,
Spleeef,5,4,Jecth,Round 2,3,,,,,
ShadowFlames,5,4,Migga,Round 2,3,,,,,
Ethan2098,5,3,Migga,Loser´s Bracket: Round 2,4,,,,,
Jecth,5,1,Pedry,Loser´s Bracket: Round 2,4,,,,,
ExodePendragon,5,4,Yami_Panda,Loser´s Bracket: Round 2,4,,,,,
Neil_,5,3,SheriffCy,Loser´s Bracket: Round 2,4,,,,,
Ethan2098,5,2,Jecth,Loser´s Bracket: Round 3,5,,,,,
epoz,5,1,ExodePendragon,Loser´s Bracket: Round 3,5,,,,,
Neil_,5,2,Sanne_Chan,Loser´s Bracket: Round 3,5,,,,,
Max9874,5,4,Neji,Loser´s Bracket: Round 3,5,,,,,
Morgan_Ladimore,5,4,aalidscraft,Round 3,6,,,,,
SantiPingui58,5,0,MrPengi,Round 3,6,,,,,
Shaxd,5,3,Drummerocking,Round 3,6,,,,,
ShadowFlames,5,2,Spleeef,Round 3,6,,,,,
Ethan2098,5,0,MrPengi,Loser´s Bracket: Round 4,7,,,,,
epoz,5,2,aalidscraft,Loser´s Bracket: Round 4,7,,,,,
Neil_,5,4,Spleeef,Loser´s Bracket: Round 4,7,,,,,
Drummerocking,5,2,Max9874,Loser´s Bracket: Round 4,7,,,,,
epoz,5,4,Ethan2098,Loser´s Bracket: Round 5,8,,,,,
SantiPingui58,5,1,Morgan_Ladimore,Round 4,9,,,,,
ShadowFlames,5,3,Shaxd,Round 4,9,,,,,
Shaxd,5,4,epoz,Loser´s Bracket: Round 6,10,,,,,
Drummerocking,5,2,Morgan_Ladimore,Loser´s Bracket: Round 6,10,,,,,
Drummerocking,5,0,Shaxd,Loser´s Bracket: Round 7,11,,,,,
SantiPingui58,5,1,ShadowFlames,Semifinals,12,,,,,
Drummerocking,5,3,ShadowFlames,Semifinals,12,,,,,
SantiPingui58,5,0,Drummerocking,Final,13,,,,,
