SaberTTiger,5,1,SevereWarning,Group Stage: Round 1,1,SaberTTiger,Drummerocking,Ethan2098,Skefull,22
OnlyDucky,5,1,IamCeeKae,Group Stage: Round 1,1,Spleef World Cup 2016,,,,
Sanne_Chan,5,1,Epicman2600,Group Stage: Round 1,1,,,,,
Migga,5,1,Mathieu1969,Group Stage: Round 1,1,,,,,
Dukz,5,2,TypischMinho,Group Stage: Round 1,1,,,,,
Siegessch,5,1,Aussie_Chan,Group Stage: Round 1,1,,,,,
SpleggPug,5,3,iRomey,Group Stage: Round 1,1,,,,,
superpandna,5,0,1xe,Group Stage: Round 1,1,,,,,
ItsSwinnex,5,4,zmMoedguzSHDMCYT,Group Stage: Round 1,1,,,,,
groenink,5,3,xCand,Group Stage: Round 1,1,,,,,
Preloa,5,0,dday761944,Group Stage: Round 1,1,,,,,
Mycroz,5,3,Trushi,Group Stage: Round 1,1,,,,,
Liggy,5,3,Fit,Group Stage: Round 1,1,,,,,
Taterz,5,4,BlueInfaction,Group Stage: Round 1,1,,,,,
Squatman99,5,0,SSlender_JUANS_D,Group Stage: Round 1,1,,,,,
Jaco_,5,4,UniversalGhost,Group Stage: Round 1,1,,,,,
FabulousPotatoV2,5,4,Joba,Group Stage: Round 1,1,,,,,
XShiroyasha07,5,3,Mochinito,Group Stage: Round 1,1,,,,,
M4rkus,5,4,Campeh,Group Stage: Round 1,1,,,,,
Tumluss,5,3,FiFisDucksVI,Group Stage: Round 1,1,,,,,
vegietarian18,5,4,CyanSteam,Group Stage: Round 1,1,,,,,
Sableyes_Stone,5,2,Crafthappy_,Group Stage: Round 1,1,,,,,
Morgan_Ladimore,5,3,Tonyrc,Group Stage: Round 1,1,,,,,
RinesThaix,5,4,Arribarri98,Group Stage: Round 1,1,,,,,
Skefull,5,0,PjAwesomeGaming,Group Stage: Round 1,1,,,,,
CookieGirl_Pro02,5,2,BlazinInferno,Group Stage: Round 1,1,,,,,
Fr0sti,5,4,Strangey,Group Stage: Round 1,1,,,,,
Foofa,5,1,FaBriSa,Group Stage: Round 1,1,,,,,
StingIV,5,2,dragond1339,Group Stage: Round 1,1,,,,,
_McYvar_,5,4,HaxanIsKotte,Group Stage: Round 1,1,,,,,
