Preloa,5,1,kdogman7,Round of 16,1,WorldBuilder_,addi21111,Ninja__k,collectics,5
Ridnell,5,4,Puddinger,Round of 16,1,May Tournament 2013,,,,
collectics,5,3,GregJH,Round of 16,1,,,,,
Jasco,5,4,QLB11111,Round of 16,1,,,,,
Parbreaker,5,2,SwingSets,Round of 16,1,,,,,
danster815,5,1,iRaZeTiiGeRzZv1,Round of 16,1,,,,,
ChevyVan79,5,4,Funtre67,Round of 16,1,,,,,
addi2111,5,4,Pajaking,Round of 16,1,,,,,
WorldBuilder_,5,0,_MaxiKing,Round of 16,1,,,,,
Jenjen1324,5,1,DeadlyWurst,Round of 16,1,,,,,
Pyrious,5,1,fdwert1,Round of 16,1,,,,,
epoz,5,2,FrostiGobo,Round of 16,1,,,,,
darkcrafterwiebe,5,4,Ultramegazord,Round of 16,1,,,,,
Ninja__k,5,1,Cookiemonster337,Round of 16,1,,,,,
lfpsj,5,2,David00143,Round of 16,1,,,,,
Morgan_Ladimore,5,3,edmicester,Round of 16,1,,,,,
Preloa,5,4,Ridnell,Eighth Finals,2,,,,,
collectics,5,3,Jasco,Eighth Finals,2,,,,,
danster815,5,1,Parbreaker,Eighth Finals,2,,,,,
addi2111,5,3,ChevyVan79,Eighth Finals,2,,,,,
WorldBuilder_,5,1,Jenjen1324,Eighth Finals,2,,,,,
epoz,5,1,Pyrious,Eighth Finals,2,,,,,
Ninja__k,5,4,darkcrafterwiebe,Eighth Finals,2,,,,,
Morgan_Ladimore,5,2,lfpsj,Eighth Finals,2,,,,,
collectics,5,3,Preloa,Quarter Finals,3,,,,,
addi2111,5,4,danster815,Quarter Finals,3,,,,,
WorldBuilder_,5,1,epoz,Quarter Finals,3,,,,,
Ninja__k,5,3,Morgan_Ladimore,Quarter Finals,3,,,,,
addi2111,5,4,collectics,Semifinals,4,,,,,
WorldBuilder_,5,0,Ninja__k,Semifinals,4,,,,,
WorldBuilder_,5,1,addi2111,Finals,5,,,,,
