Preloa,5,1,ExodePendragon,Round 1,1,NexByte,Drummerocking,Preloa,Jakubusso,13
Neil_,5,2,Hatterrrr,Round 1,1,The One Dollar Spleef Cup,,,,
RaidIsGreat,5,4,EatMarkers,Round 1,1,,,,,
Siegessch,5,2,Jecth,Round 1,1,,,,,
Sanne_Chan,5,0,ItsGili,Round 1,1,,,,,
Jakubusso,5,2,Foofa,Round 1,1,,,,,
aalidscraft,5,3,Oskiss,Round 1,1,,,,,
SantiPingui58,5,1,Migga,Round 1,1,,,,,
Shaxd,5,3,SheriffCy,Round 1,1,,,,,
NexByte,5,2,Morgan_Ladimore,Round 1,1,,,,,
ShadowFlames,5,2,Garlawcrusher,Round 1,1,,,,,
Ethan2098,5,2,Jasco,Round 1,1,,,,,
MrPengi,5,2,Porkeroni,Round 1,1,,,,,
ExodePendragon,5,2,Hatterrrr,Loser´s Bracket: Round 1,2,,,,,
Yami_Panda,5,2,EatMarkers,Loser´s Bracket: Round 1,2,,,,,
Drummerocking,5,1,Jecth,Loser´s Bracket: Round 1,2,,,,,
Migga,5,3,SheriffCy,Loser´s Bracket: Round 1,2,,,,,
Morgan_Ladimore,5,0,Garlawcrusher,Loser´s Bracket: Round 1,2,,,,,
Jasco,5,2,Porkeroni,Loser´s Bracket: Round 1,2,,,,,
Preloa,5,2,Neil_,Round 2,3,,,,,
Tucoz,5,2,RaidIsGreat,Round 2,3,,,,,
Siegessch,5,2,alfi3003,Round 2,3,,,,,
Sanne_Chan,5,3,Triffuny,Round 2,3,,,,,
Jakubusso,5,4,aalidscraft,Round 2,3,,,,,
SantiPingui58,5,1,Shaxd,Round 2,3,,,,,
NexByte,5,2,ShadowFlames,Round 2,3,,,,,
Ethan2098,5,3,MrPengi,Round 2,3,,,,,
ExodePendragon,5,3,MrPengi,Loser´s Bracket: Round 2,3,,,,,
ShadowFlames,5,3,Yami_Panda,Loser´s Bracket: Round 2,3,,,,,
Drummerocking,5,4,Shaxd,Loser´s Bracket: Round 2,3,,,,,
aalidscraft,5,2,ItsGili,Loser´s Bracket: Round 2,3,,,,,
Triffuny,5,2,Foofa,Loser´s Bracket: Round 2,3,,,,,
Migga,5,3,alfi3003,Loser´s Bracket: Round 2,3,,,,,
RaidIsGreat,5,2,Morgan_Ladimore,Loser´s Bracket: Round 2,3,,,,,
Neil_,5,3,Jasco,Loser´s Bracket: Round 2,3,,,,,
ExodePendragon,5,3,ShadowFlames,Loser´s Bracket: Round 3,4,,,,,
Drummerocking,5,3,aalidscraft,Loser´s Bracket: Round 3,4,,,,,
Migga,5,0,Triffuny,Loser´s Bracket: Round 3,4,,,,,
Neil_,5,2,RaidIsGreat,Loser´s Bracket: Round 3,4,,,,,
Preloa,5,3,Tucoz,Round 3,5,,,,,
Sanne_Chan,5,2,Siegessch,Round 3,5,,,,,
SantiPingui58,5,0,Jakubusso,Round 3,5,,,,,
NexByte,5,2,Ethan2098,Round 3,5,,,,,
Siegessch,5,4,ExodePendragon,Loser´s Bracket: Round 4,6,,,,,
Drummerocking,5,3,Tucoz,Loser´s Bracket: Round 4,6,,,,,
Migga,5,0,Ethan2098,Loser´s Bracket: Round 4,6,,,,,
Jakubusso,5,0,Neil_,Loser´s Bracket: Round 4,6,,,,,
Drummerocking,5,3,Siegessch,Loser´s Bracket: Round 5,7,,,,,
Jakubusso,5,0,Migga,Loser´s Bracket: Round 5,7,,,,,
Preloa,5,3,Sanne_Chan,Round 4,8,,,,,
NexByte,5,4,SantiPingui58,Round 4,8,,,,,
Drummerocking,5,2,SantiPingui58,Loser´s Bracket: Round 6,9,,,,,
Jakubusso,5,2,Sanne_Chan,Loser´s Bracket: Round 6,9,,,,,
Drummerocking,5,4,Jakubusso,Loser´s Bracket: Round 7,10,,,,,
NexByte,5,4,Preloa,Semifinals,11,,,,,
Drummerocking,5,1,Preloa,Loser´s Bracket: Round 8,12,,,,,
NexByte,5,2,Drummerocking,Final,13,,,,,
